MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
26725031,是，大臣 1984圣诞特辑,是，大臣：党派之戏,保罗·爱丁顿/奈杰尔·霍桑/德里克·福德斯/戴安娜·霍迪诺特/约翰·内特尔顿/詹姆斯·格劳特/彼得·杰弗里/菲利普·斯通,,彼得·惠特莫尔,9.8,3965,喜剧,tt0751812,英语,60,,英国,1984/12/17,izNIZRuib,Sitcom about a British government minister and the advisers who surround him. The seasonal festivities at the Department of Administrative Affairs are overshadowed by rumours of a cabinet reshuffle. But a leadership election and the Eurosausage affair could lead to great things for Jim Hacker.,英剧/喜剧/英国/政治讽刺剧/政治/BBC/经典/黑色幽默,1984,保罗·爱丁顿:1080641|奈杰尔·霍桑:1000316|德里克·福德斯:1080967|戴安娜·霍迪诺特:1342660|约翰·内特尔顿:1128854|詹姆斯·格劳特:1099549|彼得·杰弗里:1106908|菲利普·斯通:1149637,彼得·惠特莫尔:1300843
27121232,夏目友人帐 第六季 特别篇 铃响的残株,夏目友人帐 第六季 OVA,神谷浩史/井上和彦/伊藤美纪/伊藤荣次/堀江一真/木村良平/菅沼久义/松山鹰志/下崎纮史/冈村明美/黑田崇矢/绪方贤一/久野美咲/种崎敦美/森下由树子/塙爱美,,大森贵弘/出合小都美,9.6,5955,剧情/动画/奇幻,,日语,23,http://www.natsume-anime.jp/,日本,2017/9/27,MAIZvUBea,2017年4月番《夏目友人帐第六季》开播，作品第四卷BD公布，其中将收录TV开播特别篇《鈴鳴るの切り株》，还有“SOUND　THEATRE×夏目友人帳　～音劇の章　2018～”门票先行销售的申请券封入！预计9月27日发售,夏目友人帐/治愈/动漫/日本/动画/温情/日本动画/治愈系,2017,神谷浩史:1274377|井上和彦:1003523|伊藤美纪:1029407|伊藤荣次:1110465|堀江一真:1316920|木村良平:1314813|菅沼久义:1185098|松山鹰志:1122604|下崎纮史:1411600|冈村明美:1033344|黑田崇矢:1197854|绪方贤一:1003737|久野美咲:1344901|种崎敦美:1325812|森下由树子:1382790|塙爱美:1377435,大森贵弘:1275191|出合小都美:1363149
10508911,神秘博士：DT的视频日志：最后的日子,,大卫·田纳特,,,9.6,902,纪录片,,英语,40,,英国,,NAuirMYva,DT视频日志，在DW剧组最后的时光,DavidTennant/DoctorWho/纪录片/英剧/BBC/英国/神秘博士/DW,2010,大卫·田纳特:1002671,
1291546,霸王别姬,再见，我的妾,张国荣/张丰毅/巩俐/葛优/英达/蒋雯丽/吴大维/吕齐/雷汉/尹治/马明威/费振翔/智一桐/李春/赵海龙/李丹/童弟/沈慧芬/黄斐,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1488213971.jpg,陈凯歌,9.6,1167141,剧情/爱情/同性,tt0106332,汉语普通话,171,,中国大陆 / 中国香港,1993/1/1,YZ3jra6ua,段小楼（张丰毅）与程蝶衣（张国荣）是一对打小一起长大的师兄弟，两人一个演生，一个饰旦，一向配合天衣无缝，尤其一出《霸王别姬》，更是誉满京城，为此，两人约定合演一辈子《霸王别姬》。但两人对戏剧与人生关系的理解有本质不同，段小楼深知戏非人生，程蝶衣则是人戏不分。,经典/人性/文艺/爱情/人生/同志/剧情/文革,1993,张国荣:1003494|张丰毅:1050265|巩俐:1035641|葛优:1000905|英达:1011479|蒋雯丽:1020487|吴大维:1028801|吕齐:1275230|雷汉:1275232|尹治:1275236|马明威:1275234|费振翔:1275235|智一桐:1275239|李春:1275231|赵海龙:1275237|李丹:1275238|童弟:1275233|沈慧芬:1317383|黄斐:1373062,陈凯歌:1023040
27011740,夏目友人帐 五 特别篇：一夜酒杯,,神谷浩史/井上和彦/小林沙苗/伊藤美纪,,大森贵弘/出合小都美,9.5,5629,剧情/动画,,日语,24,http://www.natsume-anime.jp/,日本,2017/3/22,BmVnri72b,第5期Blu-ray/DVDに収録の新作エピソード。それぞれ前編・後編と、連続したエピソードとなっている。,夏目友人帐/治愈/日本/动漫/动画/日本动画/温情/OVA,2017,神谷浩史:1274377|井上和彦:1003523|小林沙苗:1008128|伊藤美纪:1029407,大森贵弘:1275191|出合小都美:1363149
25892102,Coldplay -  Ghost Stories Live 2014,,盖伊·贝瑞曼/威尔·查平/克里斯·马汀,,,9.5,373,音乐/舞台艺术,tt3686972,英语,49,http://coldplay.com/newsdetail.php?id=1496&page=1,英国,2014/5/18,2rURIfEBe,"Filmed by Grammy-nominated director Paul Dugdale (Adele, Rolling Stones), Coldplay: Ghost Stories was recorded in a custom-built amphitheatre in front of an audience of 800 fans. The show blends a unique in-the-round performance from the band with cinematic vignettes and immersive 360-degree projections.",Coldplay/音乐/英国/纪录片/演唱会/Live/一个字：好想去听现场！/Ghoststories,2014,盖伊·贝瑞曼:1001080|Jonny Buckland:|威尔·查平:1023852|克里斯·马汀:1032077,
26715548,第十二夜,随心所欲,塞缪尔·巴奈特/马克·里朗斯/斯蒂芬·弗雷,,,9.5,1262,剧情/喜剧,tt5622262,英语,176,https://globeplayer.tv/videos/twelfth-night,英国,,YR2VBQeUf,伊利里亚公爵奥西诺向奥莉薇亚小姐求爱，屡遭拒绝。这时，一对孪生兄妹薇奥拉和西巴斯辛航海到伊利里亚，在附近海上遇难。妹妹薇奥拉改扮男装，投身奥西诺公爵家中为侍童，并充当了他的求爱使者，不料奥莉薇亚小姐与女扮男装的使者一见钟情，而使者薇奥拉却偷偷爱上了公爵。后来，奥莉薇亚碰巧遇上薇奥拉的孪生兄长西巴斯辛，两人误打误撞成就一段姻缘，公爵也和薇奥拉也终成眷属。,莎士比亚/英国/喜剧/戏剧/舞台剧/环球映画/MarkRylance/戏剧放映,2013,塞缪尔·巴奈特:1045095|马克·里朗斯:1014239|斯蒂芬·弗雷:1049500|Liam Brennan:|Paul Chahidi:,
26763132,无事生非 (2011年伦敦Wyndham剧院版),无事生非,大卫·田纳特/凯瑟琳·塔特/汤姆·巴特曼/乔纳森·考尔/亚当·詹姆斯,,乔西·洛克,9.5,617,喜剧/爱情,tt5569310,英语,161,,英国,,aqU3by7Qe,2011年在伦敦西区的Wyndham剧院，由第9任神秘博士的大卫·田纳特（David Tennant），和他在《神秘博士》中的女伴Donna Noble的扮演者、英国电视喜剧演员凯瑟琳·塔特（Catherine Tate）再次合作，奉献莎士比亚的经典喜剧。黄金组合碰撞，火花四溅。,莎士比亚/舞台剧/DavidTennant/英国/喜剧/戏剧/Shakespeare/爱情,2011,大卫·田纳特:1002671|凯瑟琳·塔特:1044989|汤姆·巴特曼:1328705|Alex Beckett:|乔纳森·考尔:1075883|Clive Hayward:|亚当·詹姆斯:1316929|Elliot Levey:|Sarah MacRae:|John Ramm:,乔西·洛克:1356416
25824839,凯特秀：喜剧插曲之神秘博士特别篇,,大卫·田纳特/凯瑟琳·塔特,,,9.5,322,短片,,英语,6,,英国,,uEZBYZfib,貌似就是这个：,短片/英剧/DoctorWho/DavidTennant/英国/BBC/科幻/DW,2007,大卫·田纳特:1002671|凯瑟琳·塔特:1044989,
10461356,大雄的怀念奶奶,奶奶的思念 / 奶奶的回忆,大山信代/小原乃梨子/立壁和也/肝付兼太/野村道子/高村章子/千千松幸子/大本真基子/关智一/佐久间玲,,渡边步,9.5,2445,动画,,日语,0,,日本,2000/3/11,uEB2F3rib,《大雄的怀念奶奶》（おばあちゃんの思い出），是一部哆啦A梦电影作品系列的附篇作品之一，首映于2000年3月11日，是哆啦A梦短篇电影系列第三部，改编自1979年哆啦A梦电视动画《老祖母的愉快回忆》和1986年的哆啦A梦系列电视动画《我爱奶奶》。该电影跟《大雄的太阳王传说 》同年上映。,哆啦A梦/动画/温情/童年/治愈系/日本/日本动画/藤子·F·不二雄,2000,大山信代:1030632|小原乃梨子:1029504|立壁和也:1026085|肝付兼太:1043469|野村道子:1003896|高村章子:|千千松幸子:1040071|大本真基子:1330948|关智一:1050981|くじら:|佐久间玲:1014989,渡边步:1317548
2025130,北国之恋：1995秘密,,田中邦卫/吉冈秀隆/中岛朋子/宫泽理惠/绪形直人,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2508557411.jpg,杉田成道,9.5,582,剧情,tt0113555,日语,183,,日本,1995/6/9,vijjzFnjb,,日剧/日本/仓本聪/北国之恋/宫泽理惠/田中邦卫/经典/北の国から,1995,田中邦卫:1040946|吉冈秀隆:1025610|中岛朋子:1130017|宫泽理惠:1121531|绪形直人:1052447,杉田成道:1330325
26555978,飄,亂世佳人,天海祐希/麻乃佳世/真琴つばさ,,,9.5,279,爱情/歌舞,,日语,158,,日本,,VvybMIRYf,,天海祐希/宝塚/日本/麻乃佳世/舞台剧/天海佑希/飘/音乐剧,1994,天海祐希:1059553|麻乃佳世:|真琴つばさ:,
1295124,辛德勒的名单,舒特拉的名单(港) / 辛德勒名单,连姆·尼森/本·金斯利/拉尔夫·费因斯/卡罗琳·古多尔/乔纳森·萨加尔/艾伯丝·戴维兹/马尔戈萨·格贝尔/马克·伊瓦涅/碧翠斯·马科拉/安德烈·瑟韦林/弗里德里希·冯·图恩/克齐斯茨托夫·拉夫特/诺伯特·魏塞尔,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg,史蒂文·斯皮尔伯格,9.5,637119,剧情/历史/战争,tt0108052,英语 / 希伯来语 / 德语 / 波兰语,195,,美国,1993/11/30,JBYfMY3Ne,1939年，波兰在纳粹德国的统治下，党卫军对犹太人进行了隔离统治。德国商人奥斯卡·辛德勒（连姆·尼森 Liam Neeson 饰）来到德军统治下的克拉科夫，开设了一间搪瓷厂，生产军需用品。凭着出众的社交能力和大量的金钱，辛德勒和德军建立了良好的关系，他的工厂雇用犹太人工作，大发战争财。,人性/二战/经典/斯皮尔伯格/战争/辛德勒的名单/美国/剧情,1993,连姆·尼森:1031220|本·金斯利:1054393|拉尔夫·费因斯:1006956|卡罗琳·古多尔:1041165|乔纳森·萨加尔:1340765|艾伯丝·戴维兹:1022626|马尔戈萨·格贝尔:1091349|马克·伊瓦涅:1105743|碧翠斯·马科拉:1124528|安德烈·瑟韦林:1048415|弗里德里希·冯·图恩:1168322|克齐斯茨托夫·拉夫特:1116758|诺伯特·魏塞尔:1013732,史蒂文·斯皮尔伯格:1054440
3794149,北国之恋：1989归乡,,田中邦卫/吉冈秀隆/中岛朋子/绪形直人/横山惠/美保纯/洞口依子/清水真由美/布施博/正司照枝,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2522940189.jpg,杉田成道,9.5,561,剧情,tt0097672,日语,133,,日本,1989/3/31,6mjbaaMea,,日剧/日本/北国之恋/仓本聪/日剧SP/田中邦卫/吉冈秀隆/日本电影,1989,田中邦卫:1040946|吉冈秀隆:1025610|中岛朋子:1130017|绪形直人:1052447|横山惠:1053845|美保纯:1024775|洞口依子:1034012|清水真由美:1035798|布施博:1011970|正司照枝:1034973,杉田成道:1330325
3794147,北国之恋：1987初恋,,吉冈秀隆/横山惠/伊丹十三/中岛朋子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2472830331.jpg,杉田成道,9.5,651,剧情,tt0093353,日语,120,,日本,1987/3/27,r6QIReEfa,因妻子外遇而离婚的黑板五郎，带着一对儿女从东京来到充满田园风光的北海道富良野生活。影片细腻地描写他们在北方富良野的田园生活和爱情，以及从学校走入社会工作，成家立业，生儿育女。剧中人物尽管有各种不如意的生活经历和自己无法掌控的现实，但他们最终都能战胜所面临的逆境，更加理解身边的人和事。,日剧/日本/北国之恋/仓本聪/日本电影/日剧SP/吉冈秀隆/田中邦卫,1987,吉冈秀隆:1025610|横山惠:1053845|伊丹十三:1105862|中岛朋子:1130017,杉田成道:1330325
3278106,Abhilasha,,赤拉尼维,https://img3.doubanio.com/view/subject/l/public/s3338625.jpg,,9.5,139,惊悚,tt0245682,泰卢固语,145,,印度,1983/3/11,a6e6YB2ra,,印度/印度电影/经典/喜剧/印度神油/惊悚/搞笑/神作,1983,赤拉尼维:1025385|Radhika Sarathkumar:|Raogopalrao:1147646|Rallapalli:1324518,
5294851,控方证人,控方证人1982版,拉尔夫·理查德森/黛博拉·蔻儿/博·布里奇斯/黛安娜·里格/温蒂·希勒/唐纳德·普利森斯/彼得·萨利斯/弗兰克·米尔斯,,艾伦·吉布森,9.5,7272,剧情/悬疑/犯罪,tt0084911,英语,97,,美国 / 英国,1982/12/4,z7IfiF3Ff,控方证人1982版,悬疑/推理/经典/阿加莎·克里斯蒂/法律/犯罪/美国/美国电影,1982,拉尔夫·理查德森:1036710|黛博拉·蔻儿:1027301|博·布里奇斯:1036456|黛安娜·里格:1009410|温蒂·希勒:1027124|唐纳德·普利森斯:1027859|彼得·萨利斯:1007132|弗兰克·米尔斯:1054473,艾伦·吉布森:1045754
10583098,十二怒汉（电视版）,十二怒汉（电视原版）,罗伯特·卡明斯/法兰奇·汤恩/爱德华·阿诺德/保罗·哈特曼/约翰·贝尔/沃尔特·艾贝尔/乔治·沃斯科维奇/约瑟夫·史威尼/巴特·伯恩斯/诺曼·费尔/李·飞利浦,,富兰克林·沙夫纳,9.5,12646,剧情/悬疑/犯罪,tt0122737,英语,52,,美国,1954/9/20,zbUn72j7e,"This production of 'Twelve Angry Men', written especially for Studio One, is shorter than the film version and leaves a few twists and turns of plot undeveloped, but it is fifty minutes of class nevertheless. For many years this episode was thought to have been lost. The Museum of Television and Radio (now the Paley Center) had only the first 30 minutes of the hour-long program on a kinescope provided by CBS - the only version CBS had. After nearly 30 years of searching, a copy of the complete program was found in 2003 by filmmaker Joseph Consentino, who was working on a documentary about noted defense attorney Robert Leibowitz (Leibowitz reported on the Charles A. Lindbergh baby kidnapping for the NY radio station WHN) and found a copy of the show in the archives maintained by the children of Leibowitz, Robert Leibowitz and Marjorie Leibowitz Finch. Samuel Leibowitz requested and received a commercial-free kinescope copy of ""Twelve Angry Men"" from CBS shortly after it aired because of his interest in legal issues. The Leibowitz children donated the kinescope to the museum and it had a re-premiere in May 2003.",法律/经典/人性/悬疑/美国/剧情/十二怒汉/犯罪,1954,罗伯特·卡明斯:1075738|法兰奇·汤恩:1032323|爱德华·阿诺德:1007162|保罗·哈特曼:1100344|约翰·贝尔:1067082|沃尔特·艾贝尔:1019295|乔治·沃斯科维奇:1018325|约瑟夫·史威尼:1156925|巴特·伯恩斯:1071848|诺曼·费尔:1055940|李·飞利浦:1016790|Larkin Ford:1090095,富兰克林·沙夫纳:1018279
30203557,黄子华栋笃笑之金盘𠺘口,,黄子华,,黄子华,9.4,943,喜剧,,粤语,160,,中国香港,2018/7/6,YJRuERuUf,黃子華棟篤笑之金盤𠺘口,黄子华/栋笃笑/黃子華/金盆啷口/棟篤笑/粤语/香港/子华神,2018,黄子华:1051476,黄子华:1051476
26320001,唐顿庄园：2015圣诞特别篇,唐顿庄园：大结局,休·博纳维尔/艾伦·里奇/劳拉·卡尔迈克尔/米歇尔·道克瑞/马修·古迪,,迈克尔·恩格勒,9.4,8994,剧情/家庭,tt4419112,英语,92,http://www.itv.com/presscentre/ep1week52/downton-abbey-1,英国,2015/12/25,VJJBYR27e,二小姐结婚了，大小姐怀孕了，两姐妹也和解了。柯拉在医院的工作得到了丈夫与老太太的认可，亨利和汤姆合开了汽车公司，伊莎贝尔表亲与默顿伯爵准备结婚。安娜生了孩子，卡森半退休，巴罗即将成为庄园的管家，黛西和安德鲁确认了心意。莫斯利辞去男仆的职位，正式做了老师。从此以后，所有人都过上了幸福的生活。,英剧/英国/2015/古典/圣诞特辑/电视剧/剧情/贵族,2015,休·博纳维尔:1041224|艾伦·里奇:1045284|劳拉·卡尔迈克尔:1315439|米歇尔·道克瑞:1036721|马修·古迪:1000008,迈克尔·恩格勒:1360686
26264388,跳出我天地音乐剧,,鲁茜·亨肖/霍华德·克罗斯利,,史蒂芬·戴德利,9.4,814,剧情/喜剧/音乐,tt4085696,英语,169,,英国,2014/9/28,6mVBeUZBe,A talented young dancer has to learn to fight for his dream despite social and parental disapproval.,音乐剧/英国/音乐/Musical/舞蹈/2014/亲情/人生,2014,Elliott Hanna:|鲁茜·亨肖:1032657|Deka Walmsley:|Ann Emery:|Chris Grahamson:|Liam Mower:1169759|霍华德·克罗斯利:1070084|Alan Mehdizadeh:,史蒂芬·戴德利:1044993
25777719,五位(还嫌少)博士重启,,彼得·戴维森/西尔维斯特·迈可伊/科林·贝克/保罗·麦甘恩,,彼得·戴维森,9.4,584,喜剧,tt3356268,英语,31,http://www.bbc.co.uk/programmes/p01m3kfy,英国,2013/11/23,YBYZZJZRe,"With the 50th anniversary of Doctor Who about to film, the 'Classic' Doctors are keen to be involved. But do they manage it?",英剧/DoctorWho/BBC/英国/喜剧/科幻/DW/短片,2013,彼得·戴维森:1081439|西尔维斯特·迈可伊:1118664|科林·贝克:1059090|保罗·麦甘恩:1041213,彼得·戴维森:1081439
10508921,弗兰肯斯坦,英国国家剧院现场：弗兰肯斯坦 / 弗兰肯斯坦的灵与肉,本尼迪克特·康伯巴奇/约翰尼·李·米勒,,丹尼·博伊尔,9.4,4808,剧情/戏曲,tt1795369,英语,125,http://ntlive.nationaltheatre.org.uk/productions/16546-frankenstein,英国,2011/3/17,yjjryVBQe,由导演丹尼-波尔(Danny Boyle)担纲执导的剧作《弗兰肯斯坦(Frankenstein)》将于2011年在伦敦西区正式挂牌上演。英国演员本尼迪克特-康伯巴奇(Benedict Cumberbatch)、男星约翰尼-李-米勒(Jonny Lee Miller)将担任剧中主人公亮相英国国家剧院(National Theater)。,舞台剧/英国/科幻/戏剧/名著改编/2011/BBC/人性,2011,本尼迪克特·康伯巴奇:1009405|约翰尼·李·米勒:1041125,丹尼·博伊尔:1054404
5913043,浅希近求：迪兰·莫兰精选,,,,,9.4,135,喜剧/舞台艺术,,英语,0,,英国,2010/9/29,nV3FvqMmb,"Dylan Moran, star of Black Books, Shaun Of The Dead and Run Fat Boy Run is a master comedian renowned for his eloquent yet razor-sharp, unrelenting wit. Aim Low: The Best Of Dylan Moran compiles 100 minutes of hilarious, classic moments across Dylan's three acclaimed live DVD's (Monster / Like, Totally / What It Is). It's downright brilliant: brimming with searing observations and grumbling invective on subjects such as aging, religion, kids, relationships and the general absurdities of life. All delivered with Dylan's renowned, shambling, curmudgeonly charm. Unmissable.",DylanMoran/英国/脱口秀/StandUp/喜剧/Dylan_Moran/stand-up/2010,2010,,
10553116,神秘博士：DT的视频日志,,大卫·田纳特,,,9.4,501,,,英语,85,,英国,,MuqqiNQAe,DT拍摄神秘博士第二季时的视频日志。,DavidTennant/DoctorWho/英国/英剧/纪录片/BBC/神秘博士/科幻,2006,大卫·田纳特:1002671,
1291831,灿烂人生,灿烂时光(台) / 最好的青春 / 少年万岁 / 璀璨人生,路易吉·洛·卡肖/阿莱西奥·博尼/索尼娅·贝加马斯科/玛雅·珊萨/法布里齐奥·吉福尼/杰丝敏·特丽卡/里卡多·斯卡马乔/安德烈提多娜/瓦伦蒂娜·卡妮卢提/卡米拉·菲利皮/莉迪亚·维塔莱/斯特凡诺·阿伯蒂,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1161132422.jpg,马可·图利奥·吉奥达纳,9.4,34451,剧情/爱情/家庭,tt0346336,意大利语,366,http://www.thebestofyouth.swtwn.com,意大利,2003/6/22,RYvirqizb,马里奥（阿莱西奥•博尼 Alessio Boni 饰）和尼古拉（卢伊吉洛•肖卡 Luigi Lo Cascio 饰）是亲密无间的两兄弟，但是酷爱诗歌的马里奥却在考试中因为与教授意见相左而不及格，相反尼古拉投其所好的表现赢得了医学教授的好评拿到了高分。他们几个朋友相约去毕 业旅行，但是马里奥却带来了另外一个不速之客——他从精神病院搭救出来受伤的女孩佐珍（杰丝敏•特丽卡 Jasmine Trinca 饰）。于是，兄弟俩决定陪她寻找亲人。在一片革命洪流之中，马里奥弃笔从戎，选择做警察，而尼古拉则漂泊异乡成为了精神科医生。佛罗伦萨的大水，让兄弟俩重逢，此时尼古拉已经和钢琴师朱莉安成为伉俪。而马里奥则对摄影师米雷拉一见钟情。他们的感情同样经受着社会动荡的考验……,意大利/意大利电影/人生/灿烂人生/成长/文艺/文艺片/剧情,2003,路易吉·洛·卡肖:1028062|阿莱西奥·博尼:1009615|索尼娅·贝加马斯科:1065610|玛雅·珊萨:1027509|法布里齐奥·吉福尼:1101324|杰丝敏·特丽卡:1045359|里卡多·斯卡马乔:1040841|安德烈提多娜:1152853|瓦伦蒂娜·卡妮卢提:1342950|卡米拉·菲利皮:1028941|莉迪亚·维塔莱:1028970|Claudio Gioè:1101087|斯特凡诺·阿伯蒂:1355531,马可·图利奥·吉奥达纳:1028068
3676944,临终的侦探,垂死的侦探,杰瑞米·布雷特/爱德华·哈德威克/罗莎莉·威廉姆斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2518184706.jpg,,9.4,523,犯罪,tt0646183,英语,50,,英国,1994/3/14,vMA2rMeqa,两颊绯红、嘴唇干裂、双目无神、四肢搐、奄奄一息……出现在华生面前的，是一幅非常凄惨的景像，世界上最伟大、最出色、最强悍、最聪明的侦探福尔摩斯，染上了无药可救的致命恶疾，危在旦夕……,福尔摩斯/英国/英剧/推理/JeremyBrett/悬疑/侦探/SherlockHolmes,1994,杰瑞米·布雷特:1041186|爱德华·哈德威克:1025330|罗莎莉·威廉姆斯:1320233,
1307856,背靠背，脸对脸,背对背，脸对脸 / 秋风醉了,牛振华/雷恪生/李强/句号/王劲松/戈治均/佘南南/张嘉译/刘国祥/徐学政/林海海/温谦/马载军/吴玮玲/张艺/韩炳杰/杨亚洲/王馥荔,,黄建新/杨亚洲,9.4,38410,剧情,tt0109235,汉语普通话,141,,中国大陆 / 中国香港,1994/9/10,y7QIZZvEf,王双立（牛振华 饰）是某地文化馆的代馆长，这个馆长一代就是好几年，想升也升不上去，却也没有其他变动。不料一天，来了新的文化馆长老马（雷恪生 饰），这让王双立离正馆长的距离更远了。新馆长老马原是个副乡长，王双立认为他是个土包子，心里很是不以为然，利用自己对文化馆人际关系熟 悉的优势，想方设法给老马出难题。经过几轮较量，老马终于被挤走，王双立又成了代馆长，再次受领导重用，岂料，螳螂捕蝉黄雀在后，秘书小阎（李强 饰）成了新一任馆长。王双立不甘心，再次和小阎斗法，想将对方挤走，这次王双立还能如愿与偿吗？,政治/经典/大陆/中国电影/中国/剧情/1994/人性,1994,牛振华:1049461|雷恪生:1274724|李强:1274810|句号:1287953|王劲松:1315687|戈治均:1313470|佘南南:1342105|张嘉译:1275044|刘国祥:1348063|徐学政:1348064|林海海:1348077|温谦:1348110|马载军:1348111|吴玮玲:1348112|张艺:|韩炳杰:1360910|杨亚洲:1301414|王馥荔:1276054,黄建新:1019896|杨亚洲:1301414
4112014,玛丽亚·凯莉纽约不插电演唱会,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2243322391.jpg,,9.4,142,音乐/舞台艺术,tt0737271,英语,0,,美国,1992/3/16,qai7YBIRe,"1992年3月16日Mariah在纽约Kaufman Astoria Studios克服自己不安情绪,现场表演了MTV Unplugged节目单元。这是她的第一次现场Concert。1992年6月25日发行的MTV"" Unplugged EP是Mariah Carey的第三张专辑。收录了Mariah在MTV的“不插电”现场原声。这张专辑也是最成功的Unplugged专辑之一。在专辑榜中首周第8名,最好成绩为第3名,3白金销量。在美国,专辑销量为5,100,000张。在日本，专辑销量为500,000张。全球专辑+单曲销量为13,700,000张,其中专辑10,000,000张。专辑中Mariah翻唱了Jackson 5的冠军曲I’ll be There,也因此造就了Mariah的第六支冠军单曲。",演唱会/MariahCarey/美国/Live/音乐/Unplugged/！堪称神作！/MTV,1992,,
25741291,拜访森林,,伯纳黛特·彼得斯/乔安娜·格里森/奇普·兹恩,,詹姆斯·拉派恩,9.4,574,剧情/喜剧/歌舞,tt0099851,英语,0,,美国,,2r6eEZ3Vf,"In this Tony Award-winning musical by Stephen Sondheim, several fairy tale characters learn the hard way that the 'Happily Ever After' they sought isn't necessarily so happy after all.",音乐剧/百老汇/美国/童话/拜访森林/Musical/音乐/1991,1991,伯纳黛特·彼得斯:1031894|乔安娜·格里森:1095632|奇普·兹恩:1165342,詹姆斯·拉派恩:1014881
24153305,一点双人秀(试播集),,斯蒂芬·弗雷/休·劳瑞,,,9.4,212,喜剧,tt0765560,英语,36,,英国,1987/12/26,Ru6mzVJRe,"Sketches include: Vacation Pictures. Privatized Police. Argue The Toss/Up The Ass/Oh No, Not Another One. Deodorant lover. Something Wrong With My Suit. Hugh Sings ""Mystery"". Executive Breakfast Lounge. Toy Car Salesman. Australians.",英剧/HughLaurie/StephenFry/英国/喜剧/BBC/电视剧/1987,1987,斯蒂芬·弗雷:1049500|休·劳瑞:1109531,
1461403,茶馆,,于是之/郑榕/蓝天野/英若诚/黄宗洛/童超/金昭/林连昆/牛星丽/谭宗尧/童弟/吴淑昆,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2262122096.jpg,谢添,9.4,33529,剧情/历史,tt1395030,北京话,118,,中国大陆,,r6QmbyFJf,世纪之交，古老的中国正迎来前所未有的巨大变革。老态龙钟的大清王朝摇摇欲坠，六君子的鲜血无法阻止历史车轮的滚动，老北京城的上空风云变幻，波谲云诡。王利发（于是之 饰），北京城内裕泰茶馆的年轻掌柜。他谨记父亲的教诲，体面周全地迎送四方宾客。小小的茶馆内，三教九流各色人等穿梭 于此：提笼架鸟哀叹时运的松二爷（黄宗洛 饰）；慨叹国之将亡的刚毅满人常四爷（郑榕 饰）；一心谋求实业救国的秦仲义（蓝天野 饰）；丧尽天良买卖人口的刘麻子（英若诚 饰）；打算娶老婆的庞太监（童超 饰）……你方唱罢我登场，小小茶馆之内演尽世间的沧桑与凄凉……,老舍/经典/话剧/老电影/中国/中国电影/历史/大陆,1982,于是之:1312999|郑榕:1313295|蓝天野:1313292|英若诚:1275586|黄宗洛:1275898|童超:1359094|金昭:1313294|林连昆:1290005|牛星丽:1293207|谭宗尧:1318513|童弟:1275233|吴淑昆:1321934,谢添:1021831
1295406,查理布朗男孩,小英雄擂台斗智 (港),,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p577559527.jpg,比尔·莫伦茨,9.4,153,剧情/喜剧/动画/家庭,tt0064107,英语,86,,美国,1971/8/26,bEB2bqa6e,,动画/Snoopy/美国/1969/美国动画/儿童/动画片/老片,1969,,比尔·莫伦茨:1041782
1293182,十二怒汉,12怒汉,亨利·方达/马丁·鲍尔萨姆/约翰·菲德勒/李·科布/E.G.马绍尔/杰克·克卢格曼 /爱德华·宾斯/杰克·瓦尔登/约瑟夫·史威尼/埃德·贝格利/乔治·沃斯科维奇/罗伯特·韦伯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg,西德尼·吕美特,9.4,261934,剧情,tt0050083,英语,96,,美国,1957/4/13,6uaU3NQIf,一个在贫民窟长大的18岁少年因为涉嫌杀害自己的父亲被告上法庭，证人言之凿凿，各方面的证据都对他极为不利。十二个不同职业的人组成了这个案件的陪审团，他们要在休息室达成一致的意见，裁定少年是否有罪，如果罪名成立，少年将会被判处死刑。,经典/人性/美国/黑白/剧情/法律/1957/推理,1957,亨利·方达:1048150|马丁·鲍尔萨姆:1041188|约翰·菲德勒:1007076|李·科布:1036551|E.G.马绍尔:1117661|杰克·克卢格曼 :1048204|爱德华·宾斯:1066678|杰克·瓦尔登:1049751|约瑟夫·史威尼:1156925|埃德·贝格利:1002787|乔治·沃斯科维奇:1018325|罗伯特·韦伯:1164913,西德尼·吕美特:1010627
